time_s,encoder_pos_rad,output_torque_Nm,cycle
7.715228,-0.008245147,2.000000,1
7.728909,-0.008532768,2.000000,1
7.742518,-0.007957525,2.000000,1
7.756473,-0.007957525,2.000000,1
7.770136,-0.007765778,2.000000,1
7.784523,-0.008341021,2.000000,1
7.797847,-0.007957525,2.000000,1
7.811180,-0.008149273,2.000000,1
7.825888,-0.008341021,2.000000,1
7.839494,-0.008245147,2.000000,1
7.852803,-0.007669904,2.000000,1
7.868205,-0.008149273,2.000000,1
7.881596,-0.007574030,2.000000,1
7.895676,-0.008149273,2.000000,1
7.909557,-0.008149273,2.000000,1
7.923298,-0.007669904,2.000000,1
7.937011,-0.007861652,2.000000,1
7.951080,-0.008053399,2.000000,1
7.964377,-0.007861652,2.000000,1
7.978263,-0.008532768,2.000000,1
7.991718,-0.007765778,2.000000,1
8.005809,-0.008245147,2.000000,1
8.019411,-0.007574030,2.000000,1
8.033431,-0.008149273,2.000000,1
8.047052,-0.008053399,2.000000,1
8.061167,-0.008053399,2.000000,1
8.074848,-0.008149273,2.000000,1
8.089193,-0.008149273,2.000000,1
8.102728,-0.008436894,2.000000,1
8.116862,-0.007861652,2.000000,1
8.130556,-0.008628642,2.000000,1
8.144214,-0.008341021,2.000000,1
8.158237,-0.007765778,2.000000,1
8.172193,-0.008245147,2.000000,1
8.186258,-0.008341021,2.000000,1
8.200373,-0.008245147,2.000000,1
8.213681,-0.007957525,2.000000,1
8.227645,-0.008149273,2.000000,1
8.241177,-0.007957525,2.000000,1
8.255096,-0.008053399,2.000000,1
8.269155,-0.007861652,2.000000,1
8.282216,-0.008053399,2.000000,1
8.295725,-0.007765778,2.000000,1
8.309187,-0.008532768,2.000000,1
8.322940,-0.008341021,2.000000,1
8.336269,-0.007861652,2.000000,1
8.350357,-0.008149273,2.000000,1
8.363854,-0.008436894,2.000000,1
8.377667,-0.007957525,2.000000,1
8.391216,-0.008628642,2.000000,1
8.404627,-0.007957525,2.000000,1
8.418472,-0.007957525,2.000000,1
8.432583,-0.007957525,2.000000,1
8.445936,-0.008053399,2.000000,1
8.459715,-0.007957525,2.000000,1
8.473781,-0.008149273,2.000000,1
8.487260,-0.008245147,2.000000,1
8.501237,-0.008053399,2.000000,1
8.515355,-0.007957525,2.000000,1
8.529049,-0.008149273,2.000000,1
8.542381,-0.007957525,2.000000,1
8.556115,-0.007861652,2.000000,1
8.569575,-0.008436894,2.000000,1
8.583981,-0.008053399,2.000000,1
8.597671,-0.008628642,2.000000,1
8.611443,-0.008341021,2.000000,1
8.625390,-0.008245147,2.000000,1
8.639874,-0.008245147,2.000000,1
8.653499,-0.008532768,2.000000,1
8.667588,-0.008341021,2.000000,1
8.680544,-0.008341021,2.000000,1
8.693593,-0.008245147,2.000000,1
8.706585,-0.008341021,2.000000,1
8.719794,-0.008436894,2.000000,1
8.732870,-0.008532768,2.000000,1
8.745857,-0.008532768,2.000000,1
8.758765,-0.008341021,2.000000,1
8.772573,-0.008341021,2.000000,1
8.786545,-0.008149273,2.000000,1
8.800132,-0.008341021,2.000000,1
8.814350,-0.008341021,2.000000,1
8.827777,-0.007861652,2.000000,1
8.842067,-0.008245147,2.000000,1
8.855883,-0.008532768,2.000000,1
8.870314,-0.008820390,2.000000,1
8.883679,-0.007957525,2.000000,1
8.897669,-0.008245147,2.000000,1
8.911335,-0.008245147,2.000000,1
8.925013,-0.008245147,2.000000,1
8.938821,-0.008341021,2.000000,1
8.952600,-0.008341021,2.000000,1
8.966354,-0.008245147,2.000000,1
8.979680,-0.008532768,2.000000,1
8.993747,-0.008149273,2.000000,1
9.007874,-0.008053399,2.000000,1
9.021579,-0.008245147,2.000000,1
9.034556,-0.008245147,2.000000,1
9.048267,-0.008341021,2.000000,1
9.062402,-0.008341021,2.000000,1
9.075858,-0.008341021,2.000000,1
9.090324,-0.008245147,2.000000,1
9.103804,-0.008532768,2.000000,1
9.118142,-0.008341021,2.000000,1
9.131500,-0.008436894,2.000000,1
9.145470,-0.008149273,2.000000,1
9.159416,-0.008341021,2.000000,1
9.172844,-0.008053399,2.000000,1
9.186614,-0.008724516,2.000000,1
9.200394,-0.008341021,2.000000,1
9.214157,-0.008436894,2.000000,1
9.227854,-0.008436894,2.000000,1
9.242089,-0.008341021,2.000000,1
9.256102,-0.008245147,2.000000,1
9.269505,-0.008532768,2.000000,1
9.283211,-0.008245147,2.000000,1
9.297143,-0.008628642,2.000000,1
9.311145,-0.008341021,2.000000,1
9.324556,-0.008245147,2.000000,1
9.338953,-0.008149273,2.000000,1
9.352260,-0.008724516,2.000000,1
9.366426,-0.008149273,2.000000,1
9.379933,-0.008245147,2.000000,1
9.393664,-0.008724516,2.000000,1
9.407698,-0.008820390,2.000000,1
9.421126,-0.008149273,2.000000,1
9.434996,-0.008245147,2.000000,1
9.448797,-0.008532768,2.000000,1
9.462836,-0.008341021,2.000000,1
9.476210,-0.008341021,2.000000,1
9.490118,-0.008053399,2.000000,1
9.503888,-0.008532768,2.000000,1
9.518168,-0.008628642,2.000000,1
9.531445,-0.008149273,2.000000,1
9.544686,-0.008341021,2.000000,1
9.558902,-0.008149273,2.000000,1
9.572981,-0.008053399,2.000000,1
9.586720,-0.008532768,2.000000,1
9.600658,-0.008341021,2.000000,1
9.614356,-0.008628642,2.000000,1
9.628085,-0.008341021,2.000000,1
9.641801,-0.008436894,2.000000,1
9.656346,-0.008149273,2.000000,1
9.671369,-0.008724516,1.996000,1
9.684480,-0.008341021,1.992000,1
9.698189,-0.008053399,1.988000,1
9.712429,-0.008532768,1.984000,1
9.726821,-0.008628642,1.980000,1
9.740399,-0.008628642,1.976000,1
9.754142,-0.008724516,1.972000,1
9.767893,-0.008724516,1.968000,1
9.781650,-0.008532768,1.964000,1
9.795591,-0.007957525,1.960000,1
9.810066,-0.008053399,1.956000,1
9.823467,-0.008149273,1.952000,1
9.837196,-0.008628642,1.948000,1
9.851178,-0.008245147,1.944000,1
9.864868,-0.008532768,1.940000,1
9.878335,-0.008053399,1.936000,1
9.891875,-0.007957525,1.932000,1
9.905567,-0.008436894,1.928000,1
9.919641,-0.007957525,1.924000,1
9.933368,-0.008053399,1.920000,1
9.946799,-0.008149273,1.916000,1
9.960713,-0.008149273,1.912000,1
9.973884,-0.008053399,1.908000,1
9.987615,-0.008341021,1.904000,1
10.001584,-0.008245147,1.900000,1
10.016196,-0.008341021,1.896000,1
10.029888,-0.008341021,1.892000,1
10.043315,-0.007957525,1.888000,1
10.056948,-0.007861652,1.884000,1
