time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
6.765481,6.522166,0.245437,6.276729,6.295937,0.43641699999999994,0.4497097857142857,0.01329278571428577
6.768795,6.398986,0.250806,6.14818,6.172757,0.431048,0.4409112142857143,0.009863214285714295
6.771523,6.345741,0.257709,6.088032,6.119512,0.42414499999999994,0.437108,0.012963000000000058
6.774961,6.253154,0.263078,5.990076,6.026925,0.418776,0.4304946428571429,0.011718642857142914
6.780018,6.170328,0.270748,5.89958,5.944099,0.41110599999999997,0.42457849999999997,0.013472499999999998
6.781276,6.068922,0.276117,5.792805,5.842693,0.40573699999999996,0.41733521428571424,0.011598214285714281
6.784398,5.983949,0.282636,5.701313,5.75772,0.39921799999999996,0.4112657142857143,0.012047714285714328
6.787261,5.902779,0.288005,5.614775,5.67655,0.39384899999999995,0.4054678571428571,0.011618857142857153
6.790724,5.809374,0.296058,5.513316,5.583145,0.385796,0.39879607142857143,0.013000071428571458
6.793577,5.725648,0.301811,5.423838,5.499419,0.38004299999999996,0.3928156428571428,0.012772642857142857
6.79701,5.632034,0.306796,5.325238,5.405805,0.37505799999999995,0.38612892857142855,0.011070928571428607
6.799971,5.54542,0.312165,5.233255,5.319191,0.36968899999999993,0.3799422142857143,0.010253214285714352
6.802882,5.470644,0.320218,5.150426,5.244415,0.36163599999999996,0.3746010714285714,0.01296507142857145
6.80617,5.378682,0.325587,5.053094,5.152453,0.35626699999999994,0.36803235714285715,0.011765357142857202
6.809391,5.291092,0.330956,4.960135,5.064863,0.350898,0.36177592857142854,0.010877928571428552
6.812029,5.220608,0.336325,4.884282,4.994379,0.345529,0.35674135714285715,0.011212357142857177
6.815524,5.129146,0.343995,4.785151,4.902917,0.33785899999999996,0.3502083571428572,0.012349357142857231
6.819764,5.017281,0.348597,4.668684,4.791052,0.33325699999999997,0.34221799999999997,0.008960999999999997
6.821296,4.971175,0.353966,4.617209,4.744946,0.32788799999999996,0.33892471428571425,0.011036714285714289
6.825143,4.872658,0.362019,4.510639,4.646429,0.319835,0.33188778571428573,0.012052785714285752
6.829806,4.757003,0.367005,4.389998,4.530774,0.31484899999999993,0.32362671428571427,0.008777714285714333
6.831316,4.715082,0.37199,4.343091,4.488853,0.309864,0.32063235714285715,0.010768357142857177
6.834751,4.630681,0.379277,4.251405,4.404452,0.302577,0.31460371428571426,0.01202671428571428
6.839784,4.552195,0.384646,4.167549,4.325966,0.29720799999999997,0.3089975714285714,0.011789571428571455
6.841005,4.46732,0.390015,4.077306,4.241091,0.29183899999999996,0.3029350714285714,0.011096071428571441
6.844256,4.383909,0.396534,3.987375,4.15768,0.28531999999999996,0.2969771428571429,0.011657142857142921
6.847383,4.310238,0.400752,3.909486,4.084009,0.28110199999999996,0.29171492857142856,0.010612928571428593
6.850662,4.230203,0.406121,3.824082,4.003974,0.27573299999999995,0.28599814285714287,0.010265142857142917
6.853207,4.166421,0.411107,3.755315,3.9401919999999997,0.27074699999999996,0.2814422857142857,0.01069528571428574
6.856056,4.096616,0.415325,3.68129,3.870387,0.26652899999999996,0.27645621428571426,0.009927214285714303
6.859214,4.008764,0.420311,3.588453,3.782535,0.26154299999999997,0.27018107142857145,0.008638071428571481
6.861939,3.955241,0.427981,3.527261,3.729012,0.25387299999999996,0.266358,0.012485000000000024
6.86572,3.86932,0.432966,3.436354,3.643091,0.24888799999999994,0.2602207857142857,0.011332785714285754
6.868852,3.77201,0.437185,3.334825,3.545781,0.24466899999999997,0.25327007142857144,0.008601071428571472
6.871525,3.72861,0.444087,3.284523,3.502381,0.23776699999999995,0.25017007142857145,0.0124030714285715
6.874927,3.650742,0.448306,3.202436,3.424513,0.23354799999999998,0.24460807142857144,0.01106007142857146
6.877939,3.581865,0.452524,3.129341,3.355636,0.22932999999999998,0.23968828571428571,0.010358285714285737
6.881088,3.509362,0.456743,3.052619,3.283133,0.22511099999999995,0.23450949999999998,0.009398500000000032
6.883881,3.448218,0.460961,2.987257,3.2219889999999998,0.22089299999999995,0.2301420714285714,0.009249071428571454
6.886924,3.377572,0.465563,2.912009,3.151343,0.21629099999999996,0.22509592857142854,0.008804928571428589
6.890685,3.307113,0.472083,2.83503,3.080884,0.20977099999999999,0.22006314285714287,0.010292142857142889
6.8932,3.238685,0.475534,2.763151,3.012456,0.20631999999999995,0.21517542857142855,0.008855428571428597
6.896824,3.162295,0.482053,2.680242,2.936066,0.19980099999999995,0.209719,0.009918000000000038
6.900071,3.097266,0.486272,2.610994,2.871037,0.19558199999999998,0.20507407142857143,0.009492071428571447
6.903479,3.017505,0.49049,2.527015,2.791276,0.19136399999999998,0.19937685714285713,0.008012857142857155
6.90645,2.954908,0.493942,2.460967,2.728679,0.18791199999999997,0.19490564285714287,0.0069936428571429066
6.909828,2.89354,0.500078,2.393462,2.6673109999999998,0.18177599999999994,0.19052221428571428,0.008746214285714343
6.912517,2.827019,0.50468,2.322339,2.60079,0.17717399999999994,0.1857707142857143,0.008596714285714346
6.915591,2.764885,0.508898,2.255987,2.538656,0.172956,0.18133257142857143,0.008376571428571428
6.919721,2.682079,0.51235,2.16973,2.45585,0.169504,0.17541785714285713,0.005913857142857137
6.921445,2.64401,0.518486,2.125524,2.417781,0.16336799999999996,0.17269864285714287,0.009330642857142912
6.925414,2.567899,0.52232,2.045579,2.34167,0.15953399999999995,0.16726214285714286,0.007728142857142906
6.929865,2.484909,0.527689,1.957219,2.25868,0.154165,0.1613342857142857,0.007169285714285711
6.931684,2.449063,0.531524,1.917539,2.222834,0.15032999999999996,0.15877385714285716,0.008443857142857197
6.934967,2.385182,0.534976,1.850207,2.158953,0.14687799999999995,0.15421092857142857,0.007332928571428615
6.940108,2.331965,0.538811,1.793154,2.105736,0.14304299999999992,0.15040971428571429,0.007366714285714365
6.941049,2.27114,0.543413,1.727728,2.044911,0.13844099999999993,0.14606507142857142,0.007624071428571494
6.944428,2.208872,0.547248,1.661625,1.982643,0.134606,0.14161735714285714,0.007011357142857139
6.947485,2.156646,0.550316,1.60633,1.9304169999999998,0.13153799999999993,0.13788692857142856,0.00634892857142863
6.950655,2.100786,0.553767,1.547019,1.8745569999999998,0.12808699999999995,0.13389692857142857,0.005809928571428619
6.95347,2.052282,0.559136,1.493146,1.826053,0.122718,0.13043235714285714,0.007714357142857148
6.956291,1.998771,0.562587,1.436183,1.772542,0.11926700000000001,0.12661014285714287,0.007343142857142854
6.959847,1.944318,0.565272,1.379046,1.718089,0.11658199999999996,0.12272064285714286,0.006138642857142898
6.96267,1.893918,0.567573,1.326345,1.667689,0.11428099999999997,0.11912064285714286,0.0048396428571428896
6.965959,1.840788,0.572942,1.267846,1.614559,0.10891200000000001,0.11532564285714286,0.006413642857142854
6.969269,1.782814,0.57601,1.206805,1.5565849999999999,0.10584399999999994,0.11118464285714284,0.005340642857142905
6.972172,1.741087,0.579078,1.16201,1.514858,0.10277599999999998,0.10820414285714286,0.005428142857142881
6.975266,1.691624,0.581762,1.109862,1.465395,0.10009199999999996,0.10467107142857143,0.004579071428571474
6.978616,1.651379,0.585981,1.065398,1.42515,0.09587299999999999,0.10179642857142857,0.0059234285714285795
6.981392,1.600088,0.589049,1.011039,1.373859,0.09280499999999992,0.09813278571428571,0.005327785714285799
6.984798,1.550237,0.592117,0.958121,1.324008,0.08973699999999996,0.094572,0.004835000000000048
6.987526,1.507567,0.594034,0.913533,1.281338,0.08782000000000001,0.09152414285714286,0.0037041428571428503
6.987526,1.507567,0.597102,0.910465,1.281338,0.08475199999999994,0.09152414285714286,0.006772142857142921
6.994508,1.44544,0.600937,0.844503,1.219211,0.0809169999999999,0.0870865,0.006169500000000092
6.996441,1.384014,0.603238,0.780776,1.157785,0.07861599999999991,0.08269892857142858,0.004082928571428668
7.000666,1.331195,0.606306,0.724889,1.104966,0.07554799999999995,0.07892614285714285,0.003378142857142899
7.002981,1.295429,0.609757,0.685672,1.0692,0.07209699999999997,0.07637142857142856,0.004274428571428596
7.005781,1.256458,0.612442,0.644016,1.030229,0.06941199999999992,0.07358778571428572,0.0041757857142857985
7.009082,1.216213,0.614743,0.60147,0.989984,0.06711099999999992,0.07071314285714285,0.0036021428571429287
7.011702,1.183791,0.617044,0.566747,0.957562,0.06480999999999992,0.06839728571428572,0.003587285714285793
7.015295,1.145692,0.619345,0.526347,0.9194629999999999,0.06250899999999993,0.06567592857142857,0.00316692857142864
7.020144,1.111226,0.621646,0.48958,0.884997,0.06020799999999993,0.06321407142857143,0.003006071428571497
7.021037,1.074726,0.624714,0.450012,0.8484970000000001,0.05713999999999997,0.060606928571428575,0.003466928571428607
7.02416,1.037749,0.626631,0.411118,0.81152,0.05522299999999991,0.05796571428571429,0.002742714285714376
7.027258,1.00764,0.628932,0.378708,0.7814110000000001,0.052921999999999914,0.055815071428571436,0.0028930714285715226
7.030815,0.97226,0.63085,0.341411,0.746031,0.05100399999999994,0.05328792857142857,0.002283928571428631
7.033143,0.944993,0.633151,0.311842,0.718764,0.04870299999999994,0.05134028571428571,0.0026372857142857725
7.036028,0.914726,0.635452,0.279274,0.688497,0.04640199999999994,0.04917835714285714,0.0027763571428571984
7.039155,0.885523,0.637369,0.248154,0.6592939999999999,0.044485,0.04709242857142857,0.002607428571428573
7.042059,0.858328,0.640053,0.218274,0.632099,0.04180099999999998,0.04514992857142857,0.003348928571428593
7.045329,0.825203,0.64082,0.184383,0.598974,0.041034000000000015,0.042783857142857144,0.0017498571428571294
7.049006,0.795556,0.643505,0.152051,0.569327,0.038348999999999966,0.040666214285714285,0.0023172142857143183
7.051906,0.773057,0.644655,0.128402,0.546828,0.03719899999999998,0.039059142857142855,0.0018601428571428727
7.054945,0.745397,0.646573,0.098825,0.519168,0.03528100000000001,0.037083428571428566,0.001802428571428559
7.057808,0.720361,0.64849,0.071871,0.494132,0.03336399999999995,0.03529514285714286,0.001931142857142909
7.060919,0.695245,0.649641,0.045604,0.469016,0.032212999999999936,0.033501142857142854,0.0012881428571429182
7.063598,0.675123,0.651558,0.023565,0.448894,0.03029599999999999,0.032063857142857144,0.0017678571428571543
7.06652,0.655553,0.652325,0.003228,0.42932400000000004,0.029528999999999916,0.030666000000000002,0.0011370000000000859
7.069824,0.637485,0.653859,-0.016375,0.41125599999999995,0.027994999999999992,0.02937542857142857,0.0013804285714285776
7.07263,0.62269,0.654626,-0.031936,0.39646099999999995,0.02722799999999992,0.028318642857142855,0.0010906428571429358
7.075895,0.606046,0.656544,-0.050498,0.37981699999999996,0.025309999999999944,0.02712978571428571,0.0018197857142857668
7.079167,0.588363,0.657311,-0.068948,0.36213399999999996,0.02454299999999998,0.02586671428571428,0.0013237142857142996
7.082195,0.572498,0.659228,-0.086731,0.34626899999999994,0.022625999999999924,0.024733499999999995,0.002107500000000071
7.085535,0.553091,0.660762,-0.107672,0.326862,0.021092,0.023347285714285713,0.002255285714285713
7.090629,0.527671,0.661529,-0.133859,0.301442,0.020324999999999926,0.021531571428571428,0.0012065714285715012
7.093124,0.511919,0.663063,-0.151144,0.28569,0.018791000000000002,0.020406428571428572,0.0016154285714285697
7.095003,0.493503,0.664214,-0.170711,0.267274,0.01763999999999999,0.019091,0.0014510000000000113
7.099902,0.473708,0.664981,-0.191272,0.247479,0.016872999999999916,0.017677071428571427,0.0008040714285715116
7.101383,0.464594,0.666515,-0.201921,0.238365,0.015338999999999992,0.01702607142857143,0.001687071428571437
7.105198,0.45394,0.666898,-0.212958,0.227711,0.01495599999999997,0.016265071428571427,0.001309071428571458
7.109927,0.441372,0.667282,-0.225909,0.21514299999999997,0.014571999999999918,0.015367357142857141,0.0007953571428572226
7.111343,0.438043,0.668816,-0.230772,0.211814,0.013037999999999994,0.015129571428571428,0.002091571428571434
7.114901,0.433338,0.668432,-0.235094,0.207109,0.013421999999999934,0.0147935,0.0013715000000000654
7.118,0.431186,0.668816,-0.23763,0.204957,0.013037999999999994,0.014639785714285715,0.0016017857142857205
7.120939,0.430133,0.668816,-0.238682,0.20390399999999997,0.013037999999999994,0.014564571428571427,0.0015265714285714327
7.123572,0.430374,0.668432,-0.238058,0.20414499999999997,0.013421999999999934,0.014581785714285712,0.001159785714285778
7.12634,0.430657,0.668816,-0.238158,0.204428,0.013037999999999994,0.014602,0.0015640000000000064
7.129462,0.430636,0.668816,-0.238179,0.204407,0.013037999999999994,0.0146005,0.0015625000000000066
7.132069,0.430682,0.668816,-0.238133,0.204453,0.013037999999999994,0.014603785714285713,0.0015657857142857192
7.135115,0.430459,0.668816,-0.238356,0.20422999999999997,0.013037999999999994,0.01458785714285714,0.0015498571428571462
7.139685,0.430688,0.668816,-0.238128,0.204459,0.013037999999999994,0.014604214285714286,0.0015662142857142923
7.141998,0.431656,0.668816,-0.23716,0.20542699999999997,0.013037999999999994,0.01467335714285714,0.0016353571428571467
7.144515,0.43254,0.668816,-0.236275,0.20631099999999997,0.013037999999999994,0.014736499999999998,0.0016985000000000038
7.147444,0.433523,0.668049,-0.234526,0.20729399999999998,0.013804999999999956,0.014806714285714284,0.001001714285714328
7.150792,0.434826,0.668432,-0.233606,0.20859699999999998,0.013421999999999934,0.014899785714285713,0.0014777857142857787
7.15326,0.435981,0.668432,-0.232451,0.209752,0.013421999999999934,0.014982285714285714,0.0015602857142857796
7.1562,0.437288,0.668049,-0.230761,0.211059,0.013804999999999956,0.015075642857142857,0.0012706428571429007
7.159461,0.439034,0.668049,-0.229014,0.21280499999999997,0.013804999999999956,0.01520035714285714,0.0013953571428571843
7.162141,0.44134,0.667665,-0.226325,0.215111,0.014189000000000007,0.015365071428571428,0.0011760714285714204
7.165457,0.443942,0.667665,-0.223723,0.217713,0.014189000000000007,0.015550928571428571,0.0013619285714285643
7.169712,0.449587,0.666898,-0.217311,0.223358,0.01495599999999997,0.015954142857142858,0.0009981428571428884
7.17258,0.454852,0.666515,-0.211662,0.22862299999999997,0.015338999999999992,0.016330214285714285,0.0009912142857142932
7.175992,0.460973,0.666131,-0.205158,0.234744,0.01572299999999993,0.016767428571428572,0.0010444285714286405
7.179608,0.465925,0.666131,-0.200206,0.23969599999999996,0.01572299999999993,0.017121142857142856,0.0013981428571429241
7.182168,0.472398,0.665364,-0.192967,0.24616899999999997,0.016490000000000005,0.0175835,0.0010934999999999938
7.18539,0.484091,0.664214,-0.180123,0.257862,0.01763999999999999,0.018418714285714285,0.0007787142857142958
7.188361,0.493695,0.664214,-0.170519,0.267466,0.01763999999999999,0.019104714285714284,0.0014647142857142949
7.19161,0.505535,0.663063,-0.157528,0.27930599999999994,0.018791000000000002,0.019950428571428567,0.0011594285714285647
7.194977,0.518608,0.662296,-0.143688,0.29237899999999994,0.019557999999999964,0.02088421428571428,0.001326214285714316
7.199878,0.531825,0.661529,-0.129705,0.305596,0.020324999999999926,0.021828285714285713,0.0015032857142857868
7.201036,0.546774,0.660379,-0.113604,0.32054499999999997,0.02147499999999991,0.022896071428571425,0.0014210714285715145
7.204572,0.564311,0.658845,-0.094533,0.338082,0.023008999999999946,0.024148714285714284,0.0011397142857143376
7.207542,0.578041,0.657694,-0.079653,0.351812,0.02415999999999996,0.025129428571428573,0.0009694285714286141
7.210869,0.593691,0.656927,-0.063237,0.36746199999999996,0.02492699999999992,0.026247285714285713,0.0013202857142857911
7.213571,0.607968,0.655777,-0.047809,0.38173899999999994,0.026076999999999906,0.027267071428571425,0.0011900714285715194
7.216684,0.625526,0.654626,-0.0291,0.399297,0.02722799999999992,0.028521214285714285,0.0012932142857143662
7.219764,0.644878,0.653476,-0.008598,0.41864899999999994,0.028378000000000014,0.029903499999999996,0.0015254999999999817
7.222614,0.669452,0.651175,0.018277,0.44322300000000003,0.030679000000000012,0.031658785714285716,0.0009797857142857039
7.225698,0.696013,0.648874,0.047139,0.469784,0.03298000000000001,0.033555999999999996,0.0005759999999999862
7.228898,0.729937,0.648107,0.081831,0.5037079999999999,0.03374699999999997,0.035979142857142855,0.002232142857142884
7.231636,0.746636,0.645806,0.10083,0.520407,0.03604799999999997,0.03717192857142857,0.001123928571428602
7.234979,0.775557,0.643888,0.131668,0.549328,0.037965999999999944,0.039237714285714285,0.0012717142857143413
7.239934,0.799757,0.642354,0.157402,0.573528,0.03949999999999998,0.04096628571428572,0.0014662857142857394
7.241367,0.826784,0.64082,0.185964,0.600555,0.041034000000000015,0.042896785714285714,0.0018627857142856988
7.244352,0.852211,0.639286,0.212924,0.625982,0.04256799999999994,0.044713,0.0021450000000000635
7.247496,0.878665,0.636602,0.242063,0.652436,0.04525199999999996,0.04660257142857143,0.0013505714285714718
7.250797,0.907325,0.634301,0.273023,0.681096,0.047552999999999956,0.04864971428571429,0.0010967142857143328
7.253655,0.933199,0.633151,0.300049,0.70697,0.04870299999999994,0.05049785714285714,0.0017948571428572022
7.256774,0.966082,0.631233,0.334849,0.739853,0.050620999999999916,0.052846642857142856,0.00222564285714294
7.260072,1.000525,0.628165,0.37236,0.7742960000000001,0.05368899999999999,0.05530685714285715,0.001617857142857164
7.262763,1.032756,0.626248,0.406508,0.806527,0.05560599999999993,0.057609071428571426,0.002003071428571493
7.265982,1.068009,0.62433,0.443679,0.84178,0.05752399999999991,0.06012714285714286,0.0026031428571429496
7.269023,1.110903,0.621646,0.489257,0.884674,0.06020799999999993,0.063191,0.002983000000000069
7.271635,1.134243,0.618578,0.515665,0.9080139999999999,0.063276,0.06485814285714285,0.0015821428571428514
7.275299,1.176627,0.615893,0.560733,0.9503980000000001,0.06596099999999994,0.06788557142857143,0.0019245714285714977
7.279827,1.228702,0.613976,0.614726,1.002473,0.067878,0.07160521428571429,0.003727214285714292
7.281382,1.254154,0.610524,0.643629,1.027925,0.07133,0.07342321428571429,0.0020932142857142816
7.285261,1.300088,0.607456,0.692632,1.073859,0.07439799999999996,0.07670421428571428,0.002306214285714314
7.288296,1.341621,0.604772,0.736849,1.115392,0.07708199999999998,0.07967085714285714,0.0025888571428571566
7.291339,1.381186,0.60132,0.779866,1.154957,0.080534,0.08249692857142857,0.001962928571428574
7.294786,1.427086,0.598636,0.82845,1.200857,0.08321800000000001,0.0857755,0.0025574999999999903
7.297869,1.468527,0.596719,0.871809,1.242298,0.08513499999999996,0.08873557142857143,0.003600571428571467
7.301048,1.514264,0.593651,0.920613,1.288035,0.08820299999999992,0.0920025,0.0037995000000000806
7.303959,1.556794,0.589432,0.967362,1.330565,0.092422,0.09504035714285715,0.0026183571428571445
7.30721,1.605762,0.587131,1.018631,1.379533,0.094723,0.09853807142857142,0.0038150714285714177
7.310701,1.656124,0.58368,1.072445,1.429895,0.09817399999999998,0.10213535714285714,0.003961357142857155
7.313298,1.696814,0.581379,1.115435,1.470585,0.10047499999999998,0.10504178571428571,0.0045667857142857315
7.316115,1.739596,0.578311,1.161286,1.513367,0.10354299999999994,0.10809764285714285,0.00455464285714291
7.319287,1.793505,0.574092,1.219413,1.567276,0.10776199999999991,0.11194828571428571,0.004186285714285795
7.322323,1.835678,0.570257,1.26542,1.609449,0.11159699999999995,0.11496064285714284,0.0033636428571428983
7.325328,1.888657,0.567573,1.321084,1.662428,0.11428099999999997,0.11874485714285714,0.004463857142857172
7.329867,1.960047,0.564505,1.395542,1.733818,0.11734899999999993,0.12384414285714286,0.006495142857142935
7.331297,1.991596,0.559519,1.432076,1.765367,0.12233499999999997,0.12609764285714284,0.003762642857142867
7.334759,2.045428,0.556452,1.488977,1.8191989999999998,0.125402,0.1299427857142857,0.004540785714285678
7.337787,2.100202,0.553384,1.546819,1.8739729999999999,0.12846999999999997,0.13385521428571429,0.005385214285714313
7.340863,2.153126,0.550316,1.60281,1.9268969999999999,0.13153799999999993,0.1376355,0.006097500000000061
7.343851,2.206328,0.546481,1.659847,1.980099,0.13537299999999997,0.14143564285714286,0.006062642857142891
7.346915,2.259414,0.541879,1.717536,2.033185,0.13997499999999996,0.1452275,0.005252500000000049
7.350039,2.321519,0.538044,1.783475,2.09529,0.14381,0.14966357142857142,0.00585357142857143
7.35317,2.375645,0.534592,1.841053,2.149416,0.147262,0.1535297142857143,0.006267714285714293
7.356198,2.434576,0.531141,1.903435,2.208347,0.15071299999999999,0.1577390714285714,0.007026071428571423
7.359524,2.498517,0.525772,1.972745,2.272288,0.15608199999999994,0.1623062857142857,0.0062242857142857655
7.362435,2.555187,0.521937,2.03325,2.328958,0.15991699999999998,0.16635414285714287,0.006437142857142891
7.365601,2.616369,0.518869,2.0975,2.39014,0.16298499999999994,0.17072428571428572,0.007739285714285782
7.369715,2.69854,0.514651,2.183889,2.472311,0.167203,0.17659364285714285,0.009390642857142861
7.371498,2.732861,0.508898,2.223963,2.506632,0.172956,0.17904514285714287,0.006089142857142876
7.375171,2.808337,0.505063,2.303274,2.582108,0.17679099999999992,0.1844362857142857,0.007645285714285771
7.379915,2.901706,0.498927,2.402778,2.675477,0.18292699999999995,0.19110549999999998,0.008178500000000033
7.381319,2.942317,0.495092,2.447225,2.716088,0.18676199999999998,0.19400628571428571,0.007244285714285731
7.385135,3.015018,0.488956,2.526061,2.788789,0.19289799999999996,0.19919921428571427,0.006301214285714313
7.390424,3.113126,0.485121,2.628005,2.886897,0.19673299999999994,0.20620692857142855,0.00947392857142862
7.392068,3.164609,0.479369,2.68524,2.93838,0.20248499999999997,0.20988428571428572,0.007399285714285747
7.39543,3.237181,0.474384,2.762797,3.010952,0.20747,0.215068,0.007598000000000021
7.399721,3.330407,0.470549,2.859858,3.104178,0.21130499999999997,0.221727,0.010422000000000042
7.401706,3.373124,0.464029,2.909095,3.1468949999999998,0.21782499999999994,0.22477821428571426,0.006953214285714326
7.405135,3.452453,0.459811,2.992643,3.226224,0.22204299999999993,0.23044457142857144,0.008401571428571508
7.409786,3.556469,0.454825,3.101644,3.33024,0.22702899999999998,0.2378742857142857,0.010845285714285724
7.411408,3.594216,0.45099,3.143226,3.367987,0.23086399999999996,0.2405705,0.009706500000000035
7.414567,3.669537,0.444471,3.225066,3.443308,0.23738299999999996,0.24595057142857144,0.00856757142857148
7.417563,3.739049,0.439869,3.29918,3.51282,0.24198499999999995,0.2509157142857143,0.008930714285714347
7.420657,3.809071,0.434884,3.374187,3.582842,0.24696999999999997,0.2559172857142857,0.008947285714285713
7.423518,3.878038,0.431049,3.44699,3.651809,0.25080499999999994,0.2608435,0.010038500000000061
7.426322,3.947615,0.425296,3.522319,3.721386,0.25655799999999995,0.2658132857142857,0.009255285714285744
7.429476,4.023094,0.420311,3.602783,3.7968650000000004,0.26154299999999997,0.2712046428571429,0.009661642857142938
7.432297,4.093,0.413024,3.679976,3.866771,0.26882999999999996,0.27619792857142855,0.007367928571428595
7.435653,4.173736,0.408422,3.765314,3.947507,0.27343199999999995,0.2819647857142857,0.008532785714285729
7.439799,4.275567,0.403437,3.87213,4.049338,0.27841699999999997,0.28923842857142856,0.010821428571428593
7.44146,4.321623,0.396534,3.925089,4.095394,0.28531999999999996,0.29252814285714285,0.007208142857142885
7.445069,4.410679,0.391549,4.019131,4.18445,0.290305,0.2988892857142857,0.008584285714285711
7.449718,4.528296,0.386563,4.141733,4.302067,0.29529099999999997,0.3072905,0.011999500000000052
7.451285,4.569523,0.381578,4.187945,4.343294,0.300276,0.3102352857142857,0.009959285714285726
7.454628,4.648797,0.373908,4.274889,4.422568,0.30794599999999994,0.3158977142857143,0.00795171428571434
7.457408,4.727038,0.368922,4.358116,4.500809,0.31293199999999993,0.32148635714285717,0.008554357142857238
7.460688,4.808867,0.363937,4.44493,4.582638,0.31791699999999995,0.3273312857142857,0.009414285714285764
7.463434,4.883531,0.358568,4.524963,4.657302,0.32328599999999996,0.3326644285714285,0.009378428571428565
7.466433,4.959812,0.352816,4.606996,4.733583,0.32903799999999994,0.33811307142857144,0.009075071428571502
7.469445,5.045857,0.34783,4.698027,4.819628,0.334024,0.3442591428571428,0.010235142857142832
7.472279,5.115445,0.34016,4.775284,4.889216,0.34169399999999994,0.3492297142857143,0.007535714285714368
7.475602,5.2062,0.334791,4.871409,4.979971,0.34706299999999995,0.35571221428571426,0.008649214285714302
7.479263,5.318008,0.329422,4.988586,5.091779,0.35243199999999997,0.3636985,0.011266500000000013
7.481515,5.368255,0.324053,5.044202,5.142026,0.357801,0.36728757142857144,0.009486571428571455
7.484937,5.4561,0.316384,5.139717,5.229871,0.36546999999999996,0.3735622142857143,0.008092214285714328
7.48787,5.539472,0.311015,5.228457,5.313243,0.370839,0.3795173571428571,0.00867835714285714
7.491084,5.628033,0.305262,5.322771,5.401804,0.376592,0.3858431428571429,0.009251142857142902
7.494052,5.708027,0.300277,5.40775,5.481798,0.38157699999999994,0.39155700000000004,0.0099800000000001
7.497051,5.792085,0.294908,5.497177,5.565856,0.38694599999999996,0.3975611428571429,0.010615142857142934
7.500679,5.891351,0.286854,5.604497,5.665122,0.39499999999999996,0.40465157142857144,0.009651571428571482
7.503366,5.965615,0.281102,5.684513,5.739386,0.40075199999999994,0.4099561428571428,0.009204142857142883
7.506305,6.05439,0.27535,5.77904,5.828161,0.406504,0.41629721428571426,0.00979321428571428
7.509702,6.139107,0.269981,5.869127,5.912878,0.41187299999999993,0.42234842857142857,0.010475428571428635
7.51228,6.224135,0.262694,5.961441,5.997906,0.41916,0.4284218571428572,0.00926185714285721
7.515674,6.314197,0.256558,6.057639,6.087968,0.42529599999999995,0.43485485714285715,0.009558857142857202
7.519756,6.434997,0.250806,6.184191,6.208768,0.431048,0.4434834285714286,0.012435428571428597
7.521515,6.488819,0.24467,6.244149,6.26259,0.43718399999999996,0.44732785714285717,0.010143857142857204
7.524929,6.587628,0.236233,6.351395,6.361399,0.44562099999999993,0.45438564285714284,0.008764642857142901
7.529936,6.670448,0.230864,6.439584,6.444219,0.45098999999999995,0.4603013571428572,0.009311357142857246
7.53104,6.765787,0.225495,6.540292,6.539558,0.45635899999999996,0.46711128571428573,0.01075228571428577
7.53431,6.857409,0.218592,6.638817,6.63118,0.46326199999999995,0.47365571428571424,0.010393714285714284
7.537449,6.94908,0.210155,6.738924,6.722851,0.471699,0.4802036428571429,0.008504642857142919
7.540693,7.045325,0.203636,6.841689,6.819096,0.4782179999999999,0.48707828571428574,0.00886028571428582
7.543304,7.12759,0.198267,6.929323,6.901361,0.483587,0.4929543571428571,0.009367357142857136
7.546213,7.212726,0.191748,7.020978,6.986497,0.49010599999999993,0.4990355,0.00892950000000009
7.549574,7.305662,0.182927,7.122735,7.079433,0.49892699999999995,0.5056737857142857,0.006746785714285719
7.552709,7.406749,0.176791,7.229958,7.18052,0.5050629999999999,0.5128942857142856,0.007831285714285707
7.55567,7.496097,0.170655,7.325442,7.269868,0.511199,0.5192762857142857,0.008077285714285787
7.559903,7.616611,0.165286,7.451324,7.390382,0.5165679999999999,0.5278844285714286,0.011316428571428672
7.561891,7.68466,0.156466,7.528193,7.458431,0.525388,0.5327450714285714,0.007357071428571449
7.565372,7.786046,0.150714,7.635332,7.559817,0.53114,0.5399869285714286,0.008846928571428658
7.569669,7.918539,0.144961,7.773578,7.69231,0.536893,0.5494507142857142,0.012557714285714283
7.571298,7.967995,0.138825,7.82917,7.741766,0.543029,0.5529832857142857,0.009954285714285693
7.5744,8.062434,0.132689,7.929744,7.836205,0.5491649999999999,0.5597289285714285,0.010563928571428627
7.577255,8.146926,0.123485,8.02344,7.9206970000000005,0.558369,0.5657640714285714,0.007395071428571431
7.580669,8.249249,0.1185,8.130749,8.02302,0.5633539999999999,0.5730728571428572,0.009718857142857251
7.583505,8.337467,0.111597,8.22587,8.111238,0.570257,0.5793741428571428,0.009117142857142824
7.586451,8.427995,0.105461,8.322533,8.201766,0.5763929999999999,0.5858404285714285,0.009447428571428551
7.589918,8.520284,0.097408,8.422877,8.294055,0.584446,0.5924325,0.007986500000000007
7.592495,8.612149,0.091655,8.520494,8.38592,0.5901989999999999,0.5989942857142857,0.008795285714285783
